long,lat,id,nombre_ofi,telefono,email,web,horario_de,calle_nombre,calle_altura,calle_cruce,sector,manzana,piso,casa,lado,pasillo,observacio,barrio,comuna,codigo_postal,codigo_postal_argentino,tipo_de_or,actividad,nom_mapa,funcion_de_la_organizacion,actividades
-58.4549807828839,-34.6647520181545,362,"Centro de Salud Angela Palmisano, de la Fundación Margarita Barrientos",4919-1049,comedorlospiletones@yahoo.com,,Lunes a viernes de 8 a 13 hs,,,,,8,,40,,,,VILLA SOLDATI,8,,,No Estatal,CENTRO DE SALUD,Centro de Salud Angela Palmisano,"Brinda servicios de Pediatría, Clínica médica, Ginecología, Odontología,Psicología y Psicopedagogía. Hay farmacia comunitaria y charlas informativas sobre salud reproductiva.",Servicios de salud en el barrio
-58.4745151680879,-34.6570985153757,361,No Somos Invisibles por la Inclusión Social,15-6179-6643,monicadeurcola@hotmail.com,,Miércoles de 15 a 17 hs,,,,,B,,,,,,PARQUE AVELLANEDA,9,,,No Estatal,,No Somos Invisibles por la Inclusión Social,"Asociación civil que promueve los derechos de las personas con discapacidad en los barrios vulnerables. Sus miembros buscan ""informarse para poder informar"".",Promoción de derechos e información sobre discapacidad
-58.4635522248685,-34.685008336651,360,Biblioteca Álvaro Yunque,4605-0603,,,,,,,Villa Lugano,,,Block 28,,,,VILLA LUGANO,8,,,Estatal,BIBLIOTECA,Biblioteca Álvaro Yunque,Consulta y orientacion de lectura en sala y préstamo de libros a domicilio.,Bibliotecas y rincones de lectura
-58.4430484248401,-34.6650719496056,359,"Comedor ""Solcito""",15-5855-1399,,,Lunes a viernes de 9 a 12 hs y de 18 a 19 hs,,,,,,,,,,Sector 29 Edificio 79  Escalera 27,VILLA SOLDATI,8,,,No Estatal,COMEDOR,Comedor Solcito,Alimentacion y practica de deportes para los vecino del barrio.,Práctica de deportes / Comedor
-58.4465247214495,-34.6666250890309,358,Al Servicio de Soldati por Trabajo y Educacion,15-2424-2370,asisoyyoelbe@hotmail.com,Facebook/ElNuevoQuincho,0:00 a 24:00 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,,Al Servicio de Soldati por Trabajo y Educacion,Organización para el bien publico. Contribuye con la recuperación de los espacios comunes del barrio.,Práctica de deportes
-58.4864628632053,-34.6847376673982,357,"CIAC Barrio INTA, CeSAC Nº 29",4601-7973,,,"Lunes, Martes, Miércoles y Jueves de 12 a 16 hs",,,,,,,,,,,VILLA LUGANO,8,,,Estatal,"PROGRAMA DE PREVENCION, ASISTENCIA Y REINSERCION SOCIAL EN DROGODEPENDENCIA",CIAC Barrio INTA,"El CIAC asiste a personas afectadas por el consumo de sustancias y a sus familias. Brinda entrevistas individuales, actividades grupales, talleres para familiares, información y asesoramiento. Está conformado por un equipo inter-disciplinario compuesto por psiquiatra, psicólogo/a y consejeros en adicciones que realizan seguimientos personalizados de aquellas personas que solicitan tratamiento y sus familiares.
Realizan derivaciones a centros de rehabilitación, actividades de integración, fútbol y talleres de informática.",Prevención / Asistencia
-58.4949418295629,-34.6705525063969,356,"CIAC Ciudad Oculta, CeSAC Nº 5",4687-1672,,,"Lunes, Martes, Miércoles y Jueves de 12 a 16 hs Cesac Nº 29 Barrio Inta             Lunes, Miércoles y Viernes de 12 a 16 hs Cesac Nº5",,,,,,,,,,,VILLA LUGANO,8,,,Estatal,"PROGRAMA DE PREVENCION, ASISTENCIA Y REINSERCION SOCIAL EN DROGODEPENDENCIA",CIAC Ciudad Oculta,"El CIAC es un dispositivo ambulatorio dirigido a personas afectadas por el consumo de sustancias psicoactivas en particular en niños, niñas y jóvenes y sus familiares.
Los CIAC son un equipo de consejeros, psicólogos y psiquiatra que efectúan la evaluación, el tratamiento individual y grupal, y en el caso de ser necesario derivan a otros organismos.
Brinda entrevistas individuales, actividades grupales, talleres para familiares, información y asesoramiento. 
El objetivo de los CIAC es que el tratamiento vaya a los barrios y que se establezcan allí instancias de intervención temprana, capacitación para líderes, familiares y referentes, así como tratamiento para los adictos que lo soliciten y sus familiares. 
",Servicios de salud en el barrio / Prevención / Asistencia
-58.4556307143636,-34.6580707194232,355,CIAC Soldati,,,,"Lunes, Miércoles y Viernes de 13 a 17:30 hs Cesac Nº6              Martes y Jueves de 13 a 17 hs  Cesac Nº 24 Barrio Carrillo",,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,"PROGRAMA DE PREVENCION, ASISTENCIA Y REINSERCION SOCIAL EN DROGODEPENDENCIA",CIAC Soldati,"El CIAC es un dispositivo ambulatorio dirigido a personas afectadas por el consumo de sustancias psicoactivas, en particular niños, niñas y jóvenes y sus familiares. Consiste en un equipo de consejeros, psicólogos y psiquiatra que efectúan la evaluación, el tratamiento individual y grupal, y en el caso de ser necesario derivan a otros organismos. 
El objetivo de los CIAC es que el tratamiento vaya a los barrios y que se establezcan allí instancias de intervención temprana, entrevistas individuales, actividades grupales, información y asesoramiento, capacitación para líderes, familiares y referentes.
",Prevención / Asistencia
-58.4409471398801,-34.6667729578994,354,CIAC Villa Soldati CeSAC Nº 6,4918-4879,coord_asa@buenosaires.gob.ar,,"Lunes, miércoles y viernes de 12 a 17 hs",,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,"PROGRAMA DE PREVENCION, ASISTENCIA Y REINSERCION SOCIAL EN DROGODEPENDENCIA",CIAC Villa Soldati,"Dependiente de la Dirección General de Políticas Sociales en Adicciones, Subsecretaria de Promoción Social, Ministerio de Desarrollo Humano y Hábitat del Gobierno de la Ciudad de Buenos Aires

EL CIAC asiste a personas afectadas por el consumo de sustancias y las familias que necesitan ayuda con esta problemática. Brinda entrevistas individuales, actividades grupales, talleres para familiares, información y asesoramiento. El CIAC está conformado por un equipo interdisciplinario compuesto por psiquiatra, psicólogo/a y consejeros en adicciones que realizan seguimientos personalizados de aquellas personas que solicitan tratamiento y sus familiares.",Asistencia
-58.4642246557181,-34.6845759138972,353,"CIAC Lugano, CeSAC Nº 3",4605-5741,,,Lunes y Jueves de 14 a 18 hs,,,,,,,,,,,VILLA LUGANO,8,,,Estatal,"PROGRAMA DE PREVENCION, ASISTENCIA Y REINSERCION SOCIAL EN DROGODEPENDENCIA",CIAC Lugano,"Los CIAC, Centros de Intervención Asistencial Comunitaria, son dispositivos ambulatorios dirigidos a personas afectadas por el consumo de sustancias psicoactivas en particular niños, niñas y jóvenes y sus familiares.  El objetivo de los centros es que el tratamiento vaya a los barrios y que se establezcan allí instancias de intervención temprana, capacitación para líderes, familiares y referentes, así como tratamiento para los adictos que lo soliciten y sus familiares. 

Consiste en un equipo de consejeros, psicólogos y psiquiatra que efectúan la evaluación, el tratamiento individual y grupal, y en el caso de ser necesario derivan a otros organismos. Brinda entrevistas individuales, actividades grupales, talleres para familiares, información y asesoramiento. ",Asistencia
-58.4512226149578,-34.6639269106383,352,Casa Lucero,4361-6543 / 4300-5709,,,"Lunes a viernes y feriados inclusive, de 8.30 a 16.30 hs.",,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,,Casa Lucero,"Centro de Día que se encuentra en el Barrio Los Piletones, Villa Soldati, brindando asistencia a niños, niñas y adolescentes hasta 21 años de edad con problemas de adicciones, con el objetivo de facilitar su reinserción social. 
Consta de grupos terapéuticos, terapia individual y terapia familiar. Los segundos y cuartos sábados de cada mes las terapias se realizan con los familiares de los residentes de la Casa. 
Cuenta con Escuela Primaria de educación formal y Escuela Secundaria para adultos abierta a la comunidad. 
",Educación primaria / Actividades Recreativas / Asistencia / Educación secundaria para adultos
-58.4770737967421,-34.6610585117677,350,"Asociación Vecinal y Biblioteca Escalada, ""Club Torino""",4602-4759,,,Lunes a sábados de 9 a 24 hs.,,,,,,,,,,,VILLA LUGANO,8,,,No Estatal,ASOCIACION VECINAL,Asoc. Vecinal y Bibl. Escalada,"Asociación vecinal social que ofrece a la comunidad un espacio cultural y deportivo. Es un club comunitario de participación integradora de los barrios Parque Avellaneda, Lugano y Cildáñez que desarrolla actividades deportivas, culturales y sociales para todas las edades, para mujeres y hombres.
En el club funciona una biblioteca-rincón de lectura, hay apoyo escolar, se practica fútbol para chicos de distintas edades, Tae-kwondo, Yin Tao, boxeo, kick-boxing. Se desarrollan las clases de educación física de dos colegios de la zona; clases de salsa, danza árabe, aerobics, instrumentos musicales, y encuentros de mujeres organizados por la SECHI - Secretaría de Hábitat e Inclusión. ",Apoyo escolar / Práctica de deportes / Bibliotecas y rincones de lectura / Atención a la Mujer / Actividades Recreativas / Otros
-58.4733300770633,-34.6584537508843,349,Capilla Inmaculada Concepción,,facubl@yahoo.com.ar,,Todos los días de 7 a 22 hs.,,,,,D1,,,,,Próxima a la Junta Vecinal,PARQUE AVELLANEDA,9,,,No Estatal,IGLESIA / TEMPLO,Capilla Inmaculada Concepción,"Iglesia católica cuya misión es la promoción humana, social y religiosa. En la capilla se ofrecen múltiples servicios y actividades a la comunidad: comedor (almuerzo, merienda), escuela primaria y secundaria para adultos, apoyo escolar (nivel primario y secundario), escuela deportiva, grupo de jóvenes, grupo de hombres, catequesis.",Apoyo escolar / Educación primaria para adultos / Práctica de deportes / Comedor / Educación secundaria para adultos / Otros
-58.4764170187456,-34.6595869962834,348,Jardín Virgencita de Luján,4635-7284,jardinvirgencitadelujan@yahoo.com.ar,,Lunes a viernes de 8.30 a 16.30 hs,,,,,,,,,,,PARQUE AVELLANEDA,9,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Jardín Virgencita de Luján,"El jardín funciona en la Iglesia Madre de Dios. Ofrece educación inicial de jornada completa a niños de 45 días a 5 años. Se organizan talleres, a demanda, con niños y familias. ",Otros / Primera infancia / Educación inicial
-58.4734506894329,-34.6581187672901,347,Centro de Primera Infancia - CPI La Tortuga Manuelita,4601-2193,ivanabogada14@hotmail.com,,Lunes a viernes de 8.30 a 16.30 hs,,,,,C,,,,,,PARQUE AVELLANEDA,9,,,Gestión Asociada,CENTRO DE PRIMERA INFANCIA,CPI La Tortuga Manuelita,"Educación, estimulación temprana, guardería de niños de 45 días a 4 años de población vulnerable.",Primera infancia / Comedor
-58.4727588967064,-34.6604644483643,346,Andando Cildáñez,15-2168-7002,cildacult@yahoo.com.ar,,Lunes a sábados de 15 a 21 hs,,,,,D4,,92,,,,PARQUE AVELLANEDA,9,,,No Estatal,,Andando Cildáñez,"Asociación civil que ofrece actividades educativas, sociales y culturales en pos de la integración social. Brinda charlas sobre adicciones y prevención, capacitación en derechos, atención de la Defensoría del Pueblo, atención a la mujer sobre violencia familiar, asesoramiento jurídico gratuito en temas laborales y penales.  Se desarrollan actividades educativas y culturales como apoyo escolar, biblioteca, seminarios, radio abierta, banda de rock, hip hop, folclore, guitarra, muralismo, fotografía y video. Se practica para el torneo Evita y se organizan eventos culturales tradicionales.  ","Apoyo escolar / Programas y talleres culturales en el barrio de Audiovisual / Medios de comunicación barriales (radios y diarios del barrio) / Danza / Atención/Derivación casos de Violencia Familiar / Asesoramiento Jurídico Gratuito / Promoción de derechos de niños, niñas y adolescentes / Festivales y fiestas barriales / Programas y talleres culturales en el barrio de Música / Prevención / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Atención a la Mujer / Bibliotecas y rincones de lectura / Otros"
-58.476419200613,-34.6595869960379,345,Parroquia Madre de Dios,4635-0395,,,Lunes a sábados de 8 a 20 hs,,,,,,,,,,,PARQUE AVELLANEDA,9,,,No Estatal,IGLESIA / TEMPLO,Parroquia Madre de Dios,"La Iglesia, abierta a la comunidad, ofrece servicios y actividades educativas y sociales. Funciona un jardín para niños de 0 a 5 años, brinda asistencia psicológica y para casos de violencia, espacios de encuentro sobre adicciones, grupo de abuelos, grupo de jóvenes, entre otros. 
La Iglesia gestiona centros y proyectos educativos y productivos, como la escuela primaria Instituto Sara Chamberlain y una cooperativa. ",Educación primaria / Atención/Derivación casos de Violencia Familiar / Primera infancia / Otros / Asistencia tercera edad / Emprendimiento Productivo
-58.4752736947289,-34.658696051782,344,"Escuela Nº 8 ""Reino de Tailandia""",4683-6366,pri08de13@hotmail.com,,Lunes a viernes de 8 a 17.15 hs,,,,,,,,,,,PARQUE AVELLANEDA,9,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Nº 8 Reino de Tailandia,"Ofrece educación inicial (jardín) y primaria común de jornada simple. En la escuela funciona un Centro de Educación No Formal por la tarde, en el que se ofrecen cursos gratuitos a la comunidad de indumentaria, gastronomía, informática, estética personal, y técnicas artesanales.  Funciona también un CAI (Centro de Actividades Infantiles), los sábados de 9 a 14 hs. y el programa ABC (Arte Bienestar Creatividad). ",Educación primaria / Actividades Recreativas / Educación no formal / Educación inicial / Programas y talleres culturales en el barrio de Artes Escénicas
-58.4714373308095,-34.6584347006562,343,"La Candela, merendero",4601-0118,,,Lunes a viernes de 16 a 18.30 hs,,,,,C,,190,,,,PARQUE AVELLANEDA,9,,,No Estatal,MERENDERO,Merendero La Candela,Brinda merienda a las familias y apoyo escolar (nivel primario). Durante el verano se organiza el transporte para las colonias del Gobierno de la Ciudad. También ofrece cine en el espacio del merendero.,Apoyo escolar / Actividades Recreativas / Comedor / Programas y talleres culturales en el barrio de Audiovisual
-58.4570608448557,-34.655699660378,342,Sede Parroquial Virgen Inmaculada,5648-8710,,facebook/Parroquia Virgen Inmaculada,Martes a viernes de 12 a 19 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,IGLESIA / TEMPLO,Sede Parroquial Virgen Inmaculada,"La parroquia presta servicios religiosos y también desarrolla actividades deportivas, culturales y educativas: apoyo escolar, el Club Atletico Virgen Inmaculada “CAVI” (Tae-kwondo, fútbol, boxeo, hockey, gimnasia para mujeres, natación y futbol femenino), el movimiento infantil de exploradores para niños de 6 a 12 años, los exploradores de 12 a 18 años, el Hogar de Cristo  Juan Pablo II, catequesis para sacramentos, danza folclórica. Ademas cuenta con la escuela: “Instituto Parroquial Virgen Inmaculada” que es un Bachiller con orientación en artes.",Apoyo escolar / Servicios de salud en el barrio / Práctica de deportes / Programas y talleres culturales en el barrio de Música / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Atención a la Mujer / Actividades Recreativas
-58.4564497659716,-34.6567044598479,340,Asociación Civil Cultural y Deportiva Madres por Carrillo,,,,Lunes a viernes de 8 a 15 hs,,,,,,,23 B,,,,VILLA SOLDATI,8,,,No Estatal,ASOCIACION CIVIL,Asoc. Madres por Carrillo,"Brinda asistencia a los vecinos del barrio, organiza talleres sobre adicción y reuniones de mujeres.",Comedor / Atención a la Mujer
-58.441311897458,-34.6496828181375,339,Radio Molle FM 101.7,15-5975-9057,,www.mollefm.com,Lunes a viernes de 10 a 18 hs.,,,,,26,,14,,,,FLORES,7,,,No Estatal,RADIO,Radio Molle FM 101.7,MOLLE FM 101.7 es una radio emisora boliviana que transmite desde la Ciudad Autónoma de Buenos Aires.,Medios de comunicación barriales (radios y diarios del barrio)
-58.4670020494213,-34.6301560646202,338,Oficina de Empleo N° 7,4613-1530,,,Lunes a viernes de 9 a 15 hs.,,,,,,,,,,,FLORES,7,,,Estatal,,Oficina de Empleo N° 7,"La Oficina de Intermediación Laboral (OIL) ofrece un servicio de intermediación para la adecuación entre la oferta y la demanda de trabajo. A través de su Bolsa de Trabajo promueve la incorporación de los desocupados al mercado laboral local, mediante un sistema de información, asesoramiento y asistencia técnica, tanto a trabajadores y emprendedores como a empresarios que demandan personal.",Otros
-58.3745969873828,-34.6068069558222,337,Dirección General de Empleo,4114-5706,,http://www.buenosaires.gob.ar/areas/produccion/reactivacion_oil/reactivacion_oil.php?menu_..,Lunes a viernes de 10 a 15 hs.,,,,,,,,,,,SAN NICOLAS,1,,,Estatal,,Dir. Gral. de Empleo,Oficina de Empleo.,Otros
-58.3936227604098,-34.6008117293744,336,Consulado General del Paraguay en Buenos Aires,4814-4803,,,Lunes a viernes de 10 a 15 hs,,,,,,,,,,,BALVANERA,3,,,Estatal,CONSULADO,Consulado Gral.de Paraguay,"Consulado de Paraguay en Buenos Aires. Ofrece servicio de trámite de documentación, como Pasaportes Consulares, Visas, Certificado de Nacionalidad, Salvoconducto, Certificado de Antecedentes Policiales y Renovación de Cédula de Identidad Policial, y Permisos de viaje para menores de edad.","Promoción de derechos de niños, niñas y adolescentes / Documentos de Identidad"
-58.3878334801558,-34.6089089431277,335,Consulado General del Perú en Buenos Aires,4381-6913,conperbaires@consuladoperubaires.org,http://www.consuladoperubaires.org/informacion.html,Lunes a viernes de 8 a 13 hs.,,,,,,PB,,,,,SAN NICOLAS,1,,,Estatal,CONSULADO,Consulado Gral.de Perú,"Consulado General del Perú en Buenos Aires. Se realiza inscripción en el Registro de Nacionales, Registro de nacimientos, de matrimonios y defunciones, tramite de Pasaporte, Salvoconductos y  documento nacional de identidad. Otorgamiento de poderes y autorizaciones de viaje de menores de edad.","Promoción de derechos de niños, niñas y adolescentes / Documentos de Identidad"
-58.4062002902799,-34.6088948525934,334,Consulado General del Estado Plurinacional de Bolivia en Buenos Aires,4861-0041,consuladoboliviabuenosaires@gmail.com,http://www.consuladoboliviano.com.ar/portal/,Lunes a viernes de 8.30 a 16.30 hs,,,,,,,,,,,BALVANERA,3,,,Estatal,CONSULADO,Consulado Gral. de Bolivia,"Consulado General de Bolivia en Buenos Aires. Se tramita documentación, como Pasaporte, Salvoconductos, Certificados de nacimiento, matrimonio, nacionalidad y defunción, Poderes, Legalizaciones, Certificados de Nacionalidad, Certificado de Nacimiento y Certificado de Antecedentes Policiales.","Promoción de derechos de niños, niñas y adolescentes / Documentos de Identidad / Promoción de derechos e información sobre discapacidad / Asesoramiento Jurídico Gratuito"
-58.4600357610923,-34.6293630256955,333,"Bomberos, División Cuartel VIII Flores",100,,,Todos los días las 24 hs.,,,,,,,,,,,FLORES,7,,,Estatal,BOMBEROS,División Cuartel VIII de Bomberos,Cuartel de emergencia de bomberos.,"Otros / Urgencias habitacionales (derrumbes, desagües pluviales, cloacas)"
-58.4583786007254,-34.6310591250152,332,Comisaría Nº 38,4633-6513,,,Todos los días las 24 hs.,,,,,,,,,,,FLORES,7,,,Estatal,COMISARIA,Comisaría Nº 38,"Se reciben denuncias, se asesora y se derivan los casos a los órganos específicos competentes, por ejemplo en casos de violencia familiar.
Se proveen certificados de domicilio, certificados de firma, de extravío y certificados de supervivencia.",Servicios de Seguridad / Recepción de denuncias / Otros / Atención/Derivación casos de Violencia Familiar
-58.4173139890733,-34.6446866194678,331,Comisaría Nº 34,4911-4444,,,Todos los días las 24 hs.,,,,,,,,,,,NUEVA POMPEYA,4,,,Estatal,COMISARIA,Comisaría Nº 34,"Se reciben denuncias, se asesora y se derivan los casos a los órganos específicos competentes, por ejemplo en casos de violencia familiar.
Se proveen certificados de domicilio, certificados de firma, de extravío y certificados de supervivencia.",Servicios de Seguridad / Recepción de denuncias / Otros / Asistencia tercera edad / Atención/Derivación casos de Violencia Familiar
-58.4418828835426,-34.6503183389035,330,Comedor Niños Felices,,,,Lunes a viernes de 10 a 18 hs,,,,,9b,,337,,,,FLORES,7,,,No Estatal,COMEDOR,Comedor Niños Felices,"Comedor donde se realiza apoyo escolar para grandes y chicos, cursos de computación y capacitación en oficios.(trabaja conjuntamente con el proyecto adolescentes del bajo flores)",Apoyo escolar / Educación no formal / Comedor / Formación profesional
-58.4469299043132,-34.648899515166,328,Portal Inclusivo de la  Subsecretaría de Hábitat e Inclusión (SSHI),4632-8726,,,Lunes a viernes de 9 a 17 hs.,,,,,,,,,,,FLORES,7,,,Estatal,PORTAL INCLUSIVO,Portal Inclusivo SSHI,"Oficina descentralizada de la SSHI (Subsecretaría de Hábitat e Inclusión de la Ciudad de Buenos Aires) dentro del barrio con el fin de asegurar la presencia territorial estatal y el contacto directo y cotidiano con los vecinos y organizaciones del barrio. La función del Portal es ser un centro de orientación e información para los habitantes de la 1-11-14 y aledañas, brindándoles un lugar de consulta sobre las políticas que ofrece la Ciudad y un espacio de escucha activa y participación de los vecinos y organizaciones en temas referidos al barrio.
A la vez, desde el Portal se organizan y apoyan actividades deportivas, culturales, de participación ciudadana, educativas con niñ@s y jóvenes y eventos gratuitos para la comunidad. La SSHI realiza obras de urbanización en los barrios. 
Para informarse sobre las actividades de la SSHI en el barrio, acercarse al Portal de lunes a viernes de 9 a 17 hs.
",Atención/Derivación casos de Violencia Familiar / Promoción de derechos e información sobre discapacidad / Formación profesional / Práctica de deportes / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Atención a la Mujer / Actividades Recreativas
-58.4428056279742,-34.6506647343245,325,Iglesia Metodista Esperanza,4631-5153,,,Lunes a viernes de 10 a 16 hs.,,,,,10,,,,,,FLORES,7,,,No Estatal,IGLESIA / TEMPLO,Iglesia Metodista Esperanza,Iglesia Metodista donde se realiza además apoyo escolar y actividades recreativas para chicos/as.,Apoyo escolar / Actividades Recreativas
-58.4549235703345,-34.6371892727157,324,Casa Flores,4634-2655/2656,,,Lunes a viernes de 8:30 a 17 hs.,,,,,,,,,,,FLORES,7,,,Estatal,,Casa Flores,"Es un efector propio que brinda tratamiento a jóvenes y adultos
de ambos sexos desde los 18 años de edad. La modalidad de tratamiento es ambulatoria, e incluye los dispositivos de Centro de Día, y grupos Ambulatorios.

Se brinda atención especializada en la rehabilitación (atención individual,
grupal y familiar), como así también, la inclusión de los mismos en
Programas de capacitación laboral y de reinserción social.

Tratamiento ambulatorio intensivo:
En primer lugar se ofrece un tratamiento ambulatorio intensivo de lunes a viernes de 8:30 a 17 hs.

Tratamiento ambulatorio de mediana intensidad:
Se ofrece un turno vespertino,  para aquellos que mantengan su situación educativa y o laboral, o estén en fases más avanzadas tratamiento. Los días Lunes, Miércoles y Viernes  de 18 a 21 hs. 

Tratamiento de familiares:
Se provee asistencia a los familiares en la forma de grupos, tratamiento individualizado y otras actividades.  
Horarios de Familias: 
Lunes, Miércoles y Viernes a las 17:30 hs.
Jueves: 15 hs. grupo de madres y a las 19 hs. grupo de padres.

",Programas y talleres culturales en el barrio de Artes Escénicas / Práctica de deportes / Educación no formal / Asistencia / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Educación secundaria para adultos
-58.4562561302685,-34.6581354770714,323,"CeSAC N° 24 ""Eva Perón""",4637-2002,,facebook/cesac eva peron,Lunes a viernes de 8 a 17 hs.,,,,,,,,,,,VILLA SOLDATI,8,,,Estatal,CENTRO DE SALUD Y ACCION COMUNITARIA,CeSAC Nº 24,"El CeSAC 24 brinda los siguientes servicios. Especialidades: Clínica Médica, Pediatría, Ginecología, Psicología, Psiquiatría, Fonoaudiología, Trabajo Social, Odontologia, Obstetricia, Enfermería, Trabajo Social, Terapia Ocupacional, Kinesiolaogía, Farmacia. Actividades: CePAD: Se realiza el test del vih-sida con asesoramiento antes y/o después del mismo. Informa y brinda material sobre el VIH-sida. Entrega preservativos. Talleres: Cesación Tabáquica",Servicios de salud en el barrio / Promoción de derechos e información sobre discapacidad / Práctica de deportes / Bibliotecas y rincones de lectura / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Atención a la Mujer / Actividades Recreativas
-58.4560685105869,-34.6565443449167,322,Centro Comunitario Grillitos,15-5666-9835,lausegato@hotmail.com,Facebook/comedorgrillitos,Lunes a viernes de 8.15 a 13.30 hs y de 17 a 18 hs,,,,,,,,,,,VILLA SOLDATI,8,,,No Estatal,CENTRO COMUNITARIO,Centro Com. Grillitos,"Centro comunitario que desarrolla actividades múltiples: brinda almuerzo, merienda y cena, biblioteca, fútbol, excursiones familiares, clases de computación, orientación y derivación por casos de violencia familiar. ",Recepción de denuncias / Danza / Atención/Derivación casos de Violencia Familiar / Práctica de deportes / Educación no formal / Bibliotecas y rincones de lectura / Comedor / Actividades Recreativas / Emprendimiento Productivo
-58.4525437647314,-34.6579943301599,320,Centro de capacitación para adolescentes y contención de niños Construyendo Sueños,4918-7792,construyendo.suenos@yahoo.com.ar,,Lunes a viernes de 8 a 17 hs.,,,,,6,,29bis,,,,VILLA SOLDATI,8,,,No Estatal,CENTRO DE CAPACITACION DE ADOLESCENTES,Centro Construyendo Sueños,"Se brindan actividades educativas, recreativas y deportivas, como fútbol, hockey, folklore, manualidades, panadería, carpintería, defensa personal, apoyo escolar, entre otros.",Apoyo escolar / Danza / Práctica de deportes / Programas y talleres culturales en el barrio de Artes Escénicas / Actividades Recreativas / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades
-58.4527154649608,-34.6589827671173,319,Centro Comunitario El Pastorcito,4919-7263,rositapasmiba@gmail.com,,"Lunes a viernes de 8 a 17 hs. Martes y jueves de 14 a 16.30 hs; martes, jueves y viernes de 9.30 a 12 hs.",,,,,5,,53,,,,VILLA SOLDATI,8,,,No Estatal,CENTRO COMUNITARIO,Centro Com. El Pastorcito,"Esta organización brinda contención, recreación, asesoramiento, educación y alimentación para gente de diversas edades. Funciona un Centro de Educación No Formal con cursos gratuitos a la comunidad: gastronomía (repostería), estética personal (peluquería), taller de juego y recreación, artesanías y apoyo escolar primario y secundario.",Apoyo escolar / Práctica de deportes / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades / Actividades Recreativas
-58.4510578167781,-34.6588856257761,318,"Centro de Primera Infancia CPI Estrellita, Asociación Civil",4918-2734,cpiestrellita2011@hotmail.com.ar,www.cpiestrellita.com.ar,Lunes a viernes de 8 a 16 hs.,,,,,1,,69,,,,VILLA SOLDATI,8,,,Estatal,CENTRO DE PRIMERA INFANCIA,CPI Estrellita,"El CPI crea un espacio propicio para la estimulación temprana, juego, recreación y socialización para el sano desarrollo de niños y niñas de 45 días a 4 años. Contiene y asiste a los padres y brinda información a embarazadas.",Actividades Recreativas / Otros / Primera infancia / Educación no formal / Atención a la Mujer
-58.4708235698615,-34.6560948894489,317,Centro de Primera Infancia CPI Reina Batata,,cpilareinabatata@hotmail.com,,Lunes a viernes de 9 a 17 hs.,,,,,,,,,,Ubicado a una cuadra del portal de la SSHI,PARQUE AVELLANEDA,9,,,Gestión Asociada,CENTRO DE PRIMERA INFANCIA,CPI Reina Batata,"El CPI ofrece guardería, estimulación temprana y educación física para garantizar el desarrollo en la primera infancia de niños y niñas en situación de vulnerabilidad social.",Práctica de deportes / Primera infancia / Comedor
-58.3771411406388,-34.6138571346056,316,Instituto de Formación Técnica Superior Nº 9,4343-6461 / 4342-3228 Int. 58,,,Lunes a viernes 18 a 21:45 hs,,,,,,2°,,,,,MONSERRAT,1,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Inst. de Formación Técnica Superior Nº 9,"Se cursan las siguientes carreras: 
Técnico Superior en Administración de empresas.
Técnico Superior en Seguridad Social.",Formación profesional
-58.379177185368,-34.6067179596871,315,Instituto de Formación Técnica Superior Nº 1,4328-5047/6354/8117 int. 105 y 109,,http://www.cent1.com.ar/,Lunes a viernes de 7:45 a 11:05 hs. De 18:30 a 22 hs.,,,,,,1° y 3°,,,,,SAN NICOLAS,1,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Inst. de Formación Técnica Superior Nº 1,"Carreras terciarias que dicta:
- Técnico Superior en Administración de Seguros.
- Técnico Superior en Comercialización de Seguros.

",Formación profesional
-58.3695009644414,-34.6166711525154,314,Centro de Formación Profesional N° 22,4331-0604,,,Lunes a viernes 18 hs,,,,,,,,,,,SAN TELMO,1,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Centro de Formación Prof. N° 33,Dicta la carrera de Industria gráfica y editorial.,Formación profesional
-58.3903702065297,-34.6177143948463,313,Centro de Formación Profesional Nº 22,4382-3597,,,Lunes a viernes 18 hs,,,,,,,,,,,MONSERRAT,1,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Centro de Formación Prof. Nº 32,Dicta la carrera de Industria textil.,Formación profesional
